ResponseId,study,study_factor,model_pooled,persuader,condition,direction,aligned_belief_change,belief_pre,compliant,persuaded
R_3aEx3yYPkOsuZZ2,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,5,35,TRUE,1
R_6TILcEQuMmljGZH,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-1,70,TRUE,0
R_6nNKL2poQ5SX5Uf,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,8,52,TRUE,1
R_5CWbfePIFISz68f,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-14,67,TRUE,0
R_58LhMS5Rgkq0wLf,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-3,58,TRUE,0
R_1fxQMO3wqbh9w9S,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,29,51,TRUE,1
R_6QhsbPh8BF7NV4y,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-13,47,TRUE,0
R_7IhLQTZdwPnsARy,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-4,64,TRUE,0
R_3N2h6aXhnQQ2veB,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-20,30,TRUE,0
R_7zikheislOdam5O,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,69,70,TRUE,1
R_3lgpOAilRkkgkWR,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,41,49,TRUE,1
R_7uTVgYXObG4kyEp,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,33,56,TRUE,1
R_5MlmqWPz7bdSdUN,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-21,71,TRUE,0
R_3dc9Dq9OwuZY8iw,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,32,71,TRUE,1
R_1h0Gf6VqDnQzhOF,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,8,71,TRUE,1
R_5vct4nshLUJh6Nj,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,55,56,TRUE,1
R_3JbtQyonID3Dsat,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,2,70,TRUE,1
R_6Pel1bFoZuYCMLu,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,26,61,TRUE,1
R_1b3tmNFW4YQmIor,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,0,34,TRUE,0
R_6vbMrKySADNk23E,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,20,50,TRUE,1
R_6n9wdzzGXSurTUt,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,8,70,TRUE,1
R_7IiAs9tKCQwQSul,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,1,50,TRUE,1
R_1DYz35U1zzMnHbB,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,10,40,TRUE,1
R_3fdFi3TDzLUl3hM,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,45,48,TRUE,1
R_7m9sjENzTkuGfUs,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,51,44,TRUE,1
R_7gc3nYBrx2x4i6R,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,41,51,TRUE,1
R_5Y2oscFo6UX32ed,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,69,71,TRUE,1
R_5239MWUjS8ZM51q,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,8,41,TRUE,1
R_6ts9xtkbHgVwkTg,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,64,71,TRUE,1
R_78Zblm4HyYntQE9,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,31,51,TRUE,1
R_3pfqUCtQOXd4N5Y,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,55,70,TRUE,1
R_3rJkSaNiH0wTmXi,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,45,54,TRUE,1
R_7ZDbUwJMIYrsww1,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,58,61,TRUE,1
R_5YtQ3sOYwyj30OP,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,19,52,TRUE,1
R_3zmmeFkkqeSxgdj,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-47,50,TRUE,0
R_6TmBlsnlFKA6tJE,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,38,62,TRUE,1
R_7BreUKZXqdfAjyc,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-20,30,FALSE,0
R_65TM6ggViBmZJND,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,19,45,TRUE,1
R_6rpjAMopVHYX20h,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,29,30,TRUE,1
R_1NkharktjKvBsbL,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,18,33,TRUE,1
R_7QPB1Cz56GDCMjT,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,6,70,TRUE,1
R_3OH2SYAktdLAyr8,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-30,50,TRUE,0
R_5r9tMFSqZE1zm8h,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,20,30,TRUE,1
R_3CBLjJb4S6ywSKO,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,11,59,TRUE,1
R_1trNcM1Sq1rekp8,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,30,60,TRUE,1
R_7OMMOernaL5p6Oy,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,32,53,TRUE,1
R_1j6ey41YYQOIosP,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,31,61,TRUE,1
R_5talN6DzWbqRrax,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,12,63,TRUE,1
R_51K9CxTqoavtAhr,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,40,51,TRUE,1
R_6hsYNDlvinTbWZ7,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-21,31,TRUE,0
R_7zOctT81jUULC3G,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,14,70,TRUE,1
R_7nWbqNWdDGqYH5X,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,8,73,TRUE,1
R_3dojKFQp3YwBWzc,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-3,58,TRUE,0
R_7jUutcosMxZxyMl,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,0,49,TRUE,0
R_7H2hW2YYtFkDMUX,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,30,50,TRUE,1
R_3GCVrSOb38G6q6f,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,20,59,TRUE,1
R_5VD61Gj16wRx3Kp,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,35,65,TRUE,1
R_7myIhgOI4D3cE8a,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-14,30,TRUE,0
R_5Vl5koKsbSC8Q5i,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-1,51,TRUE,0
R_3P1TBJ6uBhayhrk,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,28,72,TRUE,1
R_3ho76LOQZpXWhSO,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,31,30,TRUE,1
R_3byFF8M8RGAh3MJ,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,1,61,TRUE,1
R_5NCfbRS65rI5qLD,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,0,60,FALSE,0
R_6rUX7J4JjjYjMes,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,38,62,TRUE,1
R_5if76jXBBIIHXsR,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,11,70,TRUE,1
R_1n1LQQTKY5CN2rz,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-16,64,TRUE,0
R_5oTMJfdwl9qgXXB,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-9,58,TRUE,0
R_1qh8qWryNU1P7TX,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,10,73,TRUE,1
R_6JcF8u7Ccyi37Md,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,30,59,TRUE,1
R_3czpw4j8bEoBp8B,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,39,60,TRUE,1
R_5jVieNCDXk6Gmt1,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,6,66,TRUE,1
R_5R9t4XmrQbkV0SV,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,10,50,TRUE,1
R_594Sy8gKlgYwk9j,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-7,50,TRUE,0
R_5dQyNSZwDMRCrhw,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,0,30,TRUE,0
R_1CEjcXtVS2KdLaN,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,49,50,TRUE,1
R_3SBwVhSYkEEBziW,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-2,63,TRUE,0
R_3HvNKXE29csHe3K,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-1,70,TRUE,0
R_511pFwobiIcXj33,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,4,50,TRUE,1
R_5jQb87XP7UsreZX,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-48,49,TRUE,0
R_3CeVOdk6mkeRBrj,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,22,61,TRUE,1
R_3BXWlDNkMcrulsu,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-1,51,TRUE,0
R_7lyUhPBoKw0yAGZ,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-37,61,TRUE,0
R_3KoNIy2bVffVhlM,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,17,63,TRUE,1
R_6tkZ5njtXMBRZYJ,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,29,70,TRUE,1
R_6QsSsc8f9n5SQRy,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,1,36,TRUE,1
R_7hPTla8Lqrjkx3c,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,58,42,TRUE,1
R_7vYbzPpZOi94DQJ,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,12,57,TRUE,1
R_5QgB2BM4iN11g6j,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,21,61,TRUE,1
R_1Nh0Zl1pt9p1oKN,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,19,41,TRUE,1
R_3orAbJHLtCsPzZn,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,20,50,TRUE,1
R_7rxGwxDaWxRIhDW,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,50,69,TRUE,1
R_67NJ0DsY98B9bkd,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,46,56,TRUE,1
R_5G3awGEyGZUqKmf,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,1,35,TRUE,1
R_3DT8JLGQWTR7jkp,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,17,70,TRUE,1
R_7EicZlpwYOAHtg2,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,12,51,TRUE,1
R_5t8jIbktZuZJXdn,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-31,71,TRUE,0
R_3EgT2u4ejI0PGSd,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,16,73,TRUE,1
R_7ne1SZ3EbU1cTgZ,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,8,51,FALSE,1
R_62PKEcEbrJcL6x8,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,11,51,TRUE,1
R_5JEeFvALmOp3QUQ,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-20,71,TRUE,0
R_1EuVRaVGGqMXQHq,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,26,56,TRUE,1
R_6cULxPQEgPB9Cin,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,0,40,TRUE,0
R_72P73Ga8VHklKbY,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-8,70,TRUE,0
R_7GPrcOCPzBC0L7s,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,12,51,TRUE,1
R_54CRR2WnTr2VoZA,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,0,71,TRUE,0
R_6QnNQIZnkScJnWh,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,10,30,TRUE,1
R_57rlxIAXv7YYhcB,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,10,71,TRUE,1
R_5O9L2EEqyVLt6Fz,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,20,50,TRUE,1
R_6rpUlI1C6axkWru,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,34,55,TRUE,1
R_33NPUBFwcD3gruh,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,8,60,TRUE,1
R_3wNf2afp1WqdLpg,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,0,51,FALSE,0
R_1H2nq1JYnveWZrZ,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,8,50,TRUE,1
R_5PuruYmmm4oHnRU,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-9,51,TRUE,0
R_6oF4SvNur6ZRbAj,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,44,51,TRUE,1
R_1hAwTHv01ZjC6wa,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-19,51,TRUE,0
R_3lhsJTPhI7EB98a,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,19,60,TRUE,1
R_52x1slUY4AZi2Zt,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,23,70,TRUE,1
R_60pMyoKhhuj7QBD,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,33,40,TRUE,1
R_572SHn2JFJfboRN,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,23,50,TRUE,1
R_5qbm6PhKvrgeCgF,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,49,50,TRUE,1
R_3lXEYdTYjvBkQtH,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,41,42,TRUE,1
R_6MVPY7iRP0lQ2fp,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,10,50,TRUE,1
R_3JOYrlFgCzucwJW,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,1,28,TRUE,1
R_5ByONyztfuR2hCg,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,30,39,TRUE,1
R_7Na6fsxIfiPlXUd,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,30,60,FALSE,1
R_7EYzbF04XOaPZ6m,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,32,41,TRUE,1
R_3HpcJwMFmXR4JLM,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-38,61,TRUE,0
R_7bVv129eXSUEfJV,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,8,57,TRUE,1
R_3D74akafGmYGkVM,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,31,51,TRUE,1
R_1KqJljiznaGfw4j,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,22,60,TRUE,1
R_6D6omkIiHQHKa1V,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-9,60,TRUE,0
R_3rPsmk6SXiUqR42,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,30,30,TRUE,1
R_1qVgzlLXPaWixtO,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,15,70,TRUE,1
R_3e0L4xIhO3Yes93,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,8,64,TRUE,1
R_1QgOF6PPCMmKXvs,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,20,51,TRUE,1
R_7rdACD81P2sh7QG,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,0,50,TRUE,0
R_62JyXA2HghWDhGo,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,20,51,TRUE,1
R_6hH2xOBlJPXH0s2,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,20,55,TRUE,1
R_1ixybWeulacIWyd,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-59,62,TRUE,0
R_6dH0SymOok3XqV8,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,24,51,TRUE,1
R_1rmLVunEyULCvfP,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,9,51,TRUE,1
R_5Re8VwbxQyog5Gh,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-21,50,TRUE,0
R_60pdp9Wl25RSZf5,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,20,30,TRUE,1
R_6btUvp9GB3S0HDP,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,11,73,TRUE,1
R_5PtAQNkRktZkMtv,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,9,64,TRUE,1
R_1gFu4LZdlpulrTd,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,10,58,TRUE,1
R_3vlb8SeGWiPwsj0,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,1,71,TRUE,1
R_5Qqohzyueh8TOQ9,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,0,60,TRUE,0
R_72of9mUYvpVFi8V,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-20,65,TRUE,0
R_5LwK0SmBVLj5m7A,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,11,61,TRUE,1
R_3z8PmnaJf8e9r0t,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,6,61,TRUE,1
R_5jSZpvYchZYWWVr,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,9,62,TRUE,1
R_7iBwIqT1Je4kLhn,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,24,74,TRUE,1
R_7rAWog6AYPfPlKy,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-33,40,TRUE,0
R_6V1otg970dbJv5A,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-1,52,TRUE,0
R_3soJe3hcNwA67Tm,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,10,51,TRUE,1
R_13eK2JPnkPV1SNP,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-1,40,TRUE,0
R_7XiA99dbSQ6jMLD,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-4,50,FALSE,0
R_3xz1PTQqRSjM45B,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-35,60,TRUE,0
R_1YYCDw3Rr8RPks6,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,4,74,TRUE,1
R_7AXZ0NycFsuCceH,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,39,52,TRUE,1
R_5zHZ0ULBgf8kek1,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,1,50,TRUE,1
R_5U0twuuQPuFEEHT,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,19,61,TRUE,1
R_7nUFhMReDdtMPz6,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,16,65,TRUE,1
R_71XkOg0ME8gucnI,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-10,50,TRUE,0
R_3EIk5vBmTFIE11L,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-18,39,TRUE,0
R_7isAWYnPGqFL86e,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,31,51,TRUE,1
R_7q3BDHdeNPV0iX4,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,21,69,TRUE,1
R_5kH7HPH0zzzliIl,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,0,50,TRUE,0
R_8ttg8gWe7sFQ73g,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,30,50,TRUE,1
R_7YVD7CXByrujZnz,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-9,70,TRUE,0
R_1hYeBFAalOBonuV,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,0,50,TRUE,0
R_34nLP3NAkx7544o,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-59,31,TRUE,0
R_55ucGd49i1wQqRj,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,1,51,TRUE,1
R_3p53eQVhfU0ilmp,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-3,63,TRUE,0
R_6VJuGIBE9Ml2SeN,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,42,50,TRUE,1
R_5dvatN6QvJeDsg7,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,0,71,TRUE,0
R_7Y4Ws6fyfHuOnDj,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-12,65,TRUE,0
R_7pTZF1tNovr6MQp,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-6,72,TRUE,0
R_696o8EQlo03WDPf,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,7,70,TRUE,1
R_7CTzwqCEIEJo0uZ,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,7,74,TRUE,1
R_7Lp60e1GNBvrHu3,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,17,28,TRUE,1
R_72caCVtxEHSvpM5,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,6,73,TRUE,1
R_7R3Jr5BBn6EYa5j,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,30,52,TRUE,1
R_5AMXks9hVjXuKnD,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,17,59,TRUE,1
R_7m96xh9bCcwjhYg,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,11,50,TRUE,1
R_7K2X7ATaCMyvR1X,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,4,68,TRUE,1
R_5dKN2fYgiY3lLD6,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,6,30,TRUE,1
R_7rJqSaUuTJKtvwt,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-19,42,TRUE,0
R_55RojUxAM8SjUJ3,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-50,39,TRUE,0
R_6yl5knd2LAM4bmI,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,15,50,TRUE,1
R_7C2SXxoM5G1i73X,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,67,27,TRUE,1
R_7EZ7JJq6h8i4GNL,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,8,50,TRUE,1
R_742AyFmPye40J8I,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-1,55,TRUE,0
R_6qua8vUn2fverex,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,10,41,TRUE,1
R_7mFZdunQPZlSc6J,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,10,71,TRUE,1
R_7YG2wqQ2BZ0Ztzu,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,68,69,TRUE,1
R_1nx8gFw3l9RSoi2,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,21,49,TRUE,1
R_3QAnTUE39i7BFFf,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-1,41,TRUE,0
R_340JVc6lknI0SuL,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-43,49,TRUE,0
R_3sD1hcxhxrkOygp,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-14,70,TRUE,0
R_1y3hLx7Fhz9KLZB,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,14,36,TRUE,1
R_3bESiUd0vgBlyeZ,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,40,62,TRUE,1
R_1OOX8W2oJIZJtF0,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,44,51,TRUE,1
R_3fVjxVvozDOKSSv,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,47,50,TRUE,1
R_7Q6hICkKsWHkP3X,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,0,50,TRUE,0
R_38UQQhiZgdgkFyo,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,26,56,TRUE,1
R_1LdmbGQFvD153RC,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,29,58,TRUE,1
R_7AFMDCLejOscdQ7,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,8,67,TRUE,1
R_5COhD8cTcWXuZqg,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_bunk,bunk,-4,54,FALSE,0
R_1qhdUASGBf6PhGI,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,7,68,TRUE,1
R_1tusxKGH9qvwJEh,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,20,70,TRUE,1
R_70P73mTCLMGvlEB,Study 1,Jailbroken,NA,Jailbroken,treatment_mid_debunk,debunk,-14,39,TRUE,0
